txn_id,date,customer_id,category,amount,paid_via_paytm,time_slot
TXN02378,2026-08-12,CUST0140,Beverages,35.76,False,Afternoon
TXN02379,2026-08-12,CUST0142,Groceries,54.9,False,Afternoon
TXN02380,2026-08-12,CUST0145,Snacks,85.89,False,Afternoon
TXN02381,2026-08-12,CUST0174,Snacks,16.69,True,Evening
TXN02382,2026-08-12,CUST0179,Household,282.4,False,Morning
TXN02383,2026-08-12,CUST0184,Groceries,219.63,False,Evening
TXN02384,2026-08-12,CUST0188,Groceries,152.17,False,Evening
TXN02385,2026-08-12,CUST0196,Snacks,18.9,False,Morning
TXN02386,2026-08-12,CUST0198,Household,292.27,False,Evening
TXN02387,2026-08-12,CUST0201,Groceries,81.71,False,Morning
TXN02388,2026-08-12,CUST0214,Household,360.94,False,Morning
TXN02389,2026-08-12,CUST0216,Beverages,95.51,False,Afternoon
TXN02390,2026-08-12,CUST0228,Dairy,34.66,False,Evening
TXN02391,2026-08-12,CUST0230,Household,186.61,True,Afternoon
TXN02392,2026-08-12,CUST0240,Groceries,253.65,True,Evening
TXN02393,2026-08-12,CUST0242,Household,275.71,False,Morning
TXN02394,2026-08-12,CUST0246,Groceries,222.66,False,Evening
TXN02395,2026-08-12,CUST0249,Dairy,99.28,True,Evening
TXN02396,2026-08-12,CUST0252,Dairy,178.14,True,Afternoon
TXN02397,2026-08-12,CUST0260,Groceries,57.63,True,Morning
TXN02398,2026-08-12,CUST0267,Snacks,104.63,False,Afternoon
TXN02399,2026-08-12,CUST0269,Beverages,137.65,False,Afternoon
TXN02400,2026-08-12,CUST0272,Beverages,179.14,False,Afternoon
TXN02401,2026-08-12,CUST0289,Dairy,127.9,True,Afternoon
TXN02402,2026-08-12,CUST0290,Beverages,78.04,True,Evening
TXN02403,2026-08-12,CUST0294,Snacks,110.69,False,Afternoon
TXN02404,2026-08-12,CUST0298,Snacks,86.49,False,Morning
TXN02405,2026-08-12,CUST0302,Beverages,100.71,False,Afternoon
TXN02406,2026-08-12,CUST0310,Household,254.37,True,Afternoon
TXN02407,2026-08-12,CUST0315,Household,188.04,True,Morning
TXN02408,2026-08-12,CUST0316,Household,207.13,False,Evening
TXN02409,2026-08-12,CUST0318,Beverages,119.97,False,Morning
TXN02410,2026-08-12,CUST0325,Household,355.27,False,Morning
TXN02411,2026-08-12,CUST0327,Household,93.6,False,Evening
TXN02412,2026-08-12,CUST0333,Dairy,91.61,False,Evening
TXN02413,2026-08-12,CUST0338,Beverages,143.3,False,Afternoon
TXN02414,2026-08-12,CUST0341,Snacks,75.98,False,Morning
TXN02415,2026-08-12,CUST0345,Snacks,80.36,False,Afternoon
TXN02416,2026-08-12,CUST0347,Snacks,117.33,False,Morning
TXN02417,2026-08-12,CUST0350,Dairy,165.94,True,Afternoon
TXN02418,2026-08-12,CUST0352,Groceries,326.53,False,Afternoon
TXN02419,2026-08-12,CUST0357,Household,151.97,True,Evening
TXN02420,2026-08-12,CUST0359,Dairy,114.44,False,Morning
TXN02421,2026-08-12,CUST0369,Snacks,96.26,True,Evening
TXN02422,2026-08-12,CUST0384,Groceries,266.64,True,Afternoon
TXN02423,2026-08-12,CUST0389,Snacks,32.95,True,Evening
TXN02424,2026-08-12,CUST0390,Beverages,85.31,False,Afternoon
TXN02425,2026-08-12,CUST0391,Dairy,85.29,True,Evening
TXN02426,2026-08-12,CUST0396,Household,266.41,True,Morning
TXN02427,2026-08-12,CUST0397,Snacks,97.48,False,Morning
TXN02428,2026-08-12,CUST0408,Snacks,66.96,False,Evening
TXN02429,2026-08-12,CUST0423,Snacks,41.58,True,Morning
TXN02430,2026-08-12,CUST0447,Household,337.05,False,Afternoon
TXN02431,2026-08-12,CUST0450,Household,204.92,False,Morning
TXN02432,2026-08-12,CUST0452,Beverages,182.69,False,Afternoon
TXN02433,2026-08-12,CUST0454,Household,315.44,False,Morning
TXN02434,2026-08-12,CUST0456,Snacks,46.58,True,Evening
TXN02435,2026-08-12,CUST0461,Groceries,276.58,True,Evening
TXN02436,2026-08-12,CUST0463,Groceries,224.72,False,Afternoon
TXN02437,2026-08-12,CUST0466,Groceries,55.85,False,Evening
TXN02438,2026-08-12,CUST0471,Groceries,256.05,True,Afternoon
TXN02439,2026-08-12,CUST0481,Beverages,186.94,True,Afternoon
TXN02440,2026-08-12,CUST0493,Dairy,74.95,False,Morning
TXN02441,2026-08-12,CUST0495,Household,250.75,False,Evening
TXN02442,2026-08-12,CUST0507,Dairy,125.09,False,Evening
TXN02443,2026-08-12,CUST0512,Household,332.33,True,Afternoon
TXN02444,2026-08-12,CUST0526,Household,391.42,True,Afternoon
TXN02445,2026-08-12,CUST0531,Snacks,51.12,False,Morning
TXN02446,2026-08-12,CUST0534,Household,288.46,False,Morning
TXN02447,2026-08-12,CUST0539,Household,103.92,False,Afternoon
TXN02448,2026-08-12,CUST0543,Groceries,247.02,False,Afternoon
TXN02449,2026-08-12,CUST0549,Household,125.21,True,Evening
TXN02450,2026-08-12,CUST0551,Snacks,70.2,False,Afternoon
TXN02451,2026-08-12,CUST0555,Beverages,133.75,False,Evening
TXN02452,2026-08-12,CUST0556,Beverages,65.96,True,Afternoon
TXN02453,2026-08-12,CUST0558,Dairy,167.67,True,Evening
TXN02454,2026-08-12,CUST0569,Household,193.06,True,Afternoon
TXN02455,2026-08-12,CUST0570,Dairy,172.36,False,Afternoon
TXN02456,2026-08-12,CUST0571,Dairy,152.45,True,Afternoon
TXN02457,2026-08-12,CUST0579,Snacks,78.82,True,Morning
TXN02458,2026-08-12,CUST0581,Dairy,108.48,True,Afternoon
TXN02459,2026-08-12,CUST0584,Snacks,95.55,False,Afternoon
TXN02460,2026-08-12,CUST0588,Snacks,45.74,True,Morning
TXN02461,2026-08-12,CUST0600,Dairy,126.32,True,Morning
TXN02462,2026-08-12,CUST0604,Dairy,129.33,True,Afternoon
TXN02463,2026-08-12,CUST0607,Snacks,99.93,False,Afternoon
TXN02464,2026-08-12,CUST0608,Dairy,101.48,False,Evening
TXN02465,2026-08-12,CUST0616,Groceries,224.05,True,Morning
TXN02466,2026-08-13,CUST0004,Dairy,110.38,False,Morning
TXN02467,2026-08-13,CUST0014,Snacks,48.37,True,Evening
TXN02468,2026-08-13,CUST0016,Household,304.69,True,Evening
TXN02469,2026-08-13,CUST0019,Dairy,139.16,False,Afternoon
TXN02470,2026-08-13,CUST0037,Dairy,58.41,True,Afternoon
TXN02471,2026-08-13,CUST0039,Dairy,152.82,False,Morning
TXN02472,2026-08-13,CUST0047,Beverages,79.34,False,Evening
TXN02473,2026-08-13,CUST0054,Beverages,154.54,False,Afternoon
TXN02474,2026-08-13,CUST0056,Household,223.5,True,Afternoon
TXN02475,2026-08-13,CUST0068,Beverages,128.69,False,Afternoon
TXN02476,2026-08-13,CUST0072,Groceries,149.61,False,Evening
TXN02477,2026-08-13,CUST0075,Groceries,339.62,False,Evening
TXN02478,2026-08-13,CUST0085,Household,32.38,False,Evening
TXN02479,2026-08-13,CUST0100,Dairy,92.56,False,Afternoon
TXN02480,2026-08-13,CUST0105,Beverages,112.58,False,Evening
TXN02481,2026-08-13,CUST0110,Household,313.02,True,Evening
TXN02482,2026-08-13,CUST0117,Beverages,108.62,False,Morning
TXN02483,2026-08-13,CUST0121,Snacks,85.06,False,Morning
TXN02484,2026-08-13,CUST0128,Groceries,62.2,True,Evening
TXN02485,2026-08-13,CUST0139,Household,126.91,True,Evening
TXN02486,2026-08-13,CUST0147,Beverages,122.78,False,Morning
TXN02487,2026-08-13,CUST0148,Snacks,71.83,False,Evening
TXN02488,2026-08-13,CUST0165,Snacks,77.82,True,Evening
TXN02489,2026-08-13,CUST0166,Snacks,20.24,True,Evening
TXN02490,2026-08-13,CUST0171,Dairy,64.92,True,Evening
TXN02491,2026-08-13,CUST0172,Groceries,206.31,False,Evening
TXN02492,2026-08-13,CUST0177,Household,153.83,True,Afternoon
TXN02493,2026-08-13,CUST0212,Groceries,92.13,True,Afternoon
TXN02494,2026-08-13,CUST0216,Household,68.24,False,Afternoon
TXN02495,2026-08-13,CUST0219,Beverages,113.75,False,Afternoon
TXN02496,2026-08-13,CUST0220,Dairy,104.09,True,Evening
TXN02497,2026-08-13,CUST0227,Dairy,122.88,False,Afternoon
TXN02498,2026-08-13,CUST0228,Groceries,172.07,True,Evening
TXN02499,2026-08-13,CUST0229,Dairy,38.39,True,Afternoon
TXN02500,2026-08-13,CUST0231,Groceries,288.72,True,Evening
TXN02501,2026-08-13,CUST0237,Beverages,171.09,True,Morning
TXN02502,2026-08-13,CUST0252,Snacks,119.92,True,Afternoon
TXN02503,2026-08-13,CUST0254,Snacks,96.61,False,Evening
TXN02504,2026-08-13,CUST0256,Snacks,22.32,False,Evening
TXN02505,2026-08-13,CUST0274,Beverages,94.15,True,Afternoon
TXN02506,2026-08-13,CUST0281,Household,110.52,True,Evening
TXN02507,2026-08-13,CUST0302,Groceries,182.88,True,Afternoon
TXN02508,2026-08-13,CUST0309,Dairy,54.53,False,Morning
TXN02509,2026-08-13,CUST0313,Dairy,39.36,True,Afternoon
TXN02510,2026-08-13,CUST0317,Dairy,124.07,True,Afternoon
TXN02511,2026-08-13,CUST0320,Beverages,116.91,False,Morning
TXN02512,2026-08-13,CUST0324,Dairy,49.57,True,Morning
TXN02513,2026-08-13,CUST0327,Beverages,42.48,False,Evening
TXN02514,2026-08-13,CUST0330,Beverages,177.71,True,Evening
TXN02515,2026-08-13,CUST0337,Beverages,78.84,True,Afternoon
TXN02516,2026-08-13,CUST0340,Beverages,99.51,False,Evening
TXN02517,2026-08-13,CUST0341,Snacks,58.74,False,Morning
TXN02518,2026-08-13,CUST0345,Household,160.07,False,Afternoon
TXN02519,2026-08-13,CUST0349,Groceries,139.17,False,Afternoon
TXN02520,2026-08-13,CUST0359,Groceries,48.42,True,Morning
TXN02521,2026-08-13,CUST0362,Beverages,128.89,True,Morning
TXN02522,2026-08-13,CUST0364,Household,171.43,False,Morning
TXN02523,2026-08-13,CUST0369,Dairy,111.18,True,Evening
TXN02524,2026-08-13,CUST0378,Beverages,163.78,False,Afternoon
TXN02525,2026-08-13,CUST0383,Groceries,157.35,True,Morning
TXN02526,2026-08-13,CUST0385,Household,100.79,False,Evening
TXN02527,2026-08-13,CUST0391,Snacks,25.77,False,Evening
TXN02528,2026-08-13,CUST0410,Snacks,32.12,True,Morning
TXN02529,2026-08-13,CUST0420,Beverages,99.71,False,Morning
TXN02530,2026-08-13,CUST0425,Household,179.8,True,Afternoon
TXN02531,2026-08-13,CUST0429,Beverages,164.68,True,Afternoon
TXN02532,2026-08-13,CUST0444,Groceries,181.85,True,Evening
TXN02533,2026-08-13,CUST0449,Snacks,80.23,False,Morning
TXN02534,2026-08-13,CUST0452,Beverages,70.62,False,Afternoon
TXN02535,2026-08-13,CUST0456,Household,207.76,True,Evening
TXN02536,2026-08-13,CUST0460,Beverages,98.92,True,Afternoon
TXN02537,2026-08-13,CUST0461,Household,275.01,True,Evening
TXN02538,2026-08-13,CUST0476,Snacks,97.06,True,Evening
TXN02539,2026-08-13,CUST0481,Snacks,109.63,True,Afternoon
TXN02540,2026-08-13,CUST0488,Groceries,301.79,False,Afternoon
TXN02541,2026-08-13,CUST0511,Beverages,86.39,True,Morning
TXN02542,2026-08-13,CUST0513,Groceries,303.55,False,Morning
TXN02543,2026-08-13,CUST0520,Snacks,82.48,True,Afternoon
TXN02544,2026-08-13,CUST0531,Dairy,139.58,False,Morning
TXN02545,2026-08-13,CUST0532,Snacks,86.4,False,Morning
TXN02546,2026-08-13,CUST0533,Beverages,70.18,False,Evening
TXN02547,2026-08-13,CUST0549,Groceries,314.63,True,Evening
TXN02548,2026-08-13,CUST0553,Household,359.37,False,Afternoon
TXN02549,2026-08-13,CUST0558,Beverages,182.8,True,Evening
TXN02550,2026-08-13,CUST0571,Snacks,104.09,True,Afternoon
TXN02551,2026-08-13,CUST0575,Dairy,96.19,True,Morning
TXN02552,2026-08-13,CUST0579,Household,185.86,True,Morning
TXN02553,2026-08-13,CUST0582,Groceries,63.57,False,Morning
TXN02554,2026-08-13,CUST0588,Groceries,239.44,True,Morning
TXN02555,2026-08-13,CUST0607,Household,189.04,True,Afternoon
TXN02556,2026-08-13,CUST0612,Household,40.69,False,Afternoon
TXN02557,2026-08-13,CUST0615,Dairy,150.39,False,Afternoon
TXN02558,2026-08-14,CUST0015,Snacks,64.39,False,Afternoon
TXN02559,2026-08-14,CUST0017,Household,219.12,False,Morning
TXN02560,2026-08-14,CUST0028,Snacks,89.76,True,Morning
TXN02561,2026-08-14,CUST0035,Dairy,130.66,True,Morning
TXN02562,2026-08-14,CUST0047,Groceries,149.91,False,Evening
TXN02563,2026-08-14,CUST0051,Household,143.79,True,Evening
TXN02564,2026-08-14,CUST0052,Beverages,171.65,False,Morning
TXN02565,2026-08-14,CUST0056,Household,140.72,True,Afternoon
TXN02566,2026-08-14,CUST0057,Dairy,72.37,False,Morning
TXN02567,2026-08-14,CUST0059,Dairy,166.61,True,Morning
TXN02568,2026-08-14,CUST0072,Groceries,340.51,False,Evening
TXN02569,2026-08-14,CUST0076,Snacks,68.98,True,Afternoon
TXN02570,2026-08-14,CUST0081,Dairy,172.14,False,Morning
TXN02571,2026-08-14,CUST0085,Beverages,130.41,False,Evening
TXN02572,2026-08-14,CUST0105,Dairy,170.79,False,Evening
TXN02573,2026-08-14,CUST0106,Dairy,69.77,True,Afternoon
TXN02574,2026-08-14,CUST0110,Groceries,347.75,False,Evening
TXN02575,2026-08-14,CUST0111,Snacks,105.95,True,Afternoon
TXN02576,2026-08-14,CUST0112,Beverages,196.86,False,Evening
TXN02577,2026-08-14,CUST0113,Dairy,36.45,True,Afternoon
TXN02578,2026-08-14,CUST0121,Groceries,199.65,True,Morning
TXN02579,2026-08-14,CUST0127,Groceries,143.03,False,Afternoon
TXN02580,2026-08-14,CUST0133,Groceries,290.62,True,Afternoon
TXN02581,2026-08-14,CUST0137,Groceries,231.16,True,Evening
TXN02582,2026-08-14,CUST0152,Beverages,42.2,True,Evening
TXN02583,2026-08-14,CUST0162,Groceries,324.49,True,Morning
TXN02584,2026-08-14,CUST0166,Beverages,136.38,True,Evening
TXN02585,2026-08-14,CUST0184,Dairy,121.03,False,Evening
TXN02586,2026-08-14,CUST0189,Beverages,65.32,True,Morning
TXN02587,2026-08-14,CUST0194,Dairy,108.2,False,Evening
TXN02588,2026-08-14,CUST0197,Groceries,54.45,True,Afternoon
TXN02589,2026-08-14,CUST0206,Beverages,86.19,False,Afternoon
TXN02590,2026-08-14,CUST0210,Beverages,179.8,False,Evening
TXN02591,2026-08-14,CUST0212,Dairy,166.16,False,Afternoon
TXN02592,2026-08-14,CUST0215,Beverages,30.02,False,Evening
TXN02593,2026-08-14,CUST0229,Groceries,236.71,False,Afternoon
TXN02594,2026-08-14,CUST0234,Groceries,319.18,True,Afternoon
TXN02595,2026-08-14,CUST0237,Beverages,122.8,True,Morning
TXN02596,2026-08-14,CUST0253,Groceries,347.61,False,Morning
TXN02597,2026-08-14,CUST0257,Snacks,65.61,False,Morning
TXN02598,2026-08-14,CUST0265,Snacks,27.73,True,Evening
TXN02599,2026-08-14,CUST0272,Beverages,75.72,False,Afternoon
TXN02600,2026-08-14,CUST0275,Household,329.29,False,Evening
TXN02601,2026-08-14,CUST0285,Groceries,294.22,False,Afternoon
TXN02602,2026-08-14,CUST0290,Beverages,69.77,True,Evening
TXN02603,2026-08-14,CUST0298,Dairy,78.81,False,Morning
TXN02604,2026-08-14,CUST0303,Dairy,134.7,False,Evening
TXN02605,2026-08-14,CUST0307,Dairy,79.76,True,Afternoon
TXN02606,2026-08-14,CUST0317,Household,133.06,True,Afternoon
TXN02607,2026-08-14,CUST0318,Snacks,92.08,False,Morning
TXN02608,2026-08-14,CUST0322,Dairy,77.19,False,Evening
TXN02609,2026-08-14,CUST0323,Household,149.28,False,Afternoon
TXN02610,2026-08-14,CUST0343,Groceries,284.87,False,Evening
TXN02611,2026-08-14,CUST0354,Household,193.02,True,Afternoon
TXN02612,2026-08-14,CUST0358,Dairy,76.15,False,Morning
TXN02613,2026-08-14,CUST0360,Groceries,162.76,False,Evening
TXN02614,2026-08-14,CUST0362,Snacks,75.44,True,Morning
TXN02615,2026-08-14,CUST0363,Snacks,30.18,False,Afternoon
TXN02616,2026-08-14,CUST0372,Beverages,159.1,True,Morning
TXN02617,2026-08-14,CUST0380,Snacks,73.12,False,Morning
TXN02618,2026-08-14,CUST0381,Snacks,106.4,True,Morning
TXN02619,2026-08-14,CUST0387,Snacks,49.26,False,Afternoon
TXN02620,2026-08-14,CUST0393,Household,209.29,True,Morning
TXN02621,2026-08-14,CUST0397,Dairy,27.69,False,Morning
TXN02622,2026-08-14,CUST0399,Snacks,80.53,True,Evening
TXN02623,2026-08-14,CUST0401,Beverages,168.68,True,Morning
TXN02624,2026-08-14,CUST0407,Groceries,312.64,False,Afternoon
TXN02625,2026-08-14,CUST0419,Dairy,81.8,False,Morning
TXN02626,2026-08-14,CUST0421,Beverages,89.89,False,Morning
TXN02627,2026-08-14,CUST0435,Beverages,36.32,True,Afternoon
TXN02628,2026-08-14,CUST0440,Snacks,78.42,True,Evening
TXN02629,2026-08-14,CUST0441,Groceries,173.13,True,Evening
TXN02630,2026-08-14,CUST0454,Groceries,152.11,False,Morning
TXN02631,2026-08-14,CUST0497,Snacks,64.17,True,Afternoon
TXN02632,2026-08-14,CUST0499,Snacks,43.39,False,Morning
TXN02633,2026-08-14,CUST0510,Snacks,116.51,True,Morning
TXN02634,2026-08-14,CUST0511,Beverages,162.51,True,Morning
TXN02635,2026-08-14,CUST0519,Beverages,160.35,False,Evening
TXN02636,2026-08-14,CUST0529,Groceries,184.15,True,Evening
TXN02637,2026-08-14,CUST0551,Household,39.4,False,Afternoon
TXN02638,2026-08-14,CUST0554,Household,158.74,True,Evening
TXN02639,2026-08-14,CUST0556,Groceries,175.88,True,Afternoon
TXN02640,2026-08-14,CUST0569,Snacks,75.72,True,Afternoon
TXN02641,2026-08-14,CUST0584,Groceries,180.88,False,Afternoon
TXN02642,2026-08-14,CUST0585,Beverages,62.52,True,Morning
TXN02643,2026-08-14,CUST0589,Dairy,117.93,False,Afternoon
TXN02644,2026-08-14,CUST0591,Beverages,106.92,False,Evening
TXN02645,2026-08-14,CUST0593,Snacks,117.44,False,Evening
TXN02646,2026-08-14,CUST0606,Groceries,245.9,False,Afternoon
TXN02647,2026-08-15,CUST0006,Beverages,176.2,True,Afternoon
TXN02648,2026-08-15,CUST0010,Dairy,173.11,True,Evening
TXN02649,2026-08-15,CUST0011,Snacks,80.8,False,Morning
TXN02650,2026-08-15,CUST0015,Groceries,221.53,False,Afternoon
TXN02651,2026-08-15,CUST0019,Snacks,100.05,False,Afternoon
TXN02652,2026-08-15,CUST0029,Snacks,44.42,False,Afternoon
TXN02653,2026-08-15,CUST0031,Groceries,287.16,False,Morning
TXN02654,2026-08-15,CUST0040,Snacks,30.16,True,Morning
TXN02655,2026-08-15,CUST0043,Beverages,62.87,True,Evening
TXN02656,2026-08-15,CUST0053,Groceries,120.92,True,Afternoon
TXN02657,2026-08-15,CUST0054,Snacks,43.03,False,Afternoon
TXN02658,2026-08-15,CUST0056,Dairy,90.87,True,Afternoon
TXN02659,2026-08-15,CUST0058,Groceries,197.53,True,Morning
TXN02660,2026-08-15,CUST0062,Beverages,26.85,True,Afternoon
TXN02661,2026-08-15,CUST0068,Beverages,90.31,False,Afternoon
TXN02662,2026-08-15,CUST0072,Household,98.65,False,Evening
TXN02663,2026-08-15,CUST0080,Household,331.15,False,Afternoon
TXN02664,2026-08-15,CUST0093,Dairy,117.48,True,Afternoon
TXN02665,2026-08-15,CUST0097,Beverages,150.88,True,Afternoon
TXN02666,2026-08-15,CUST0100,Groceries,258.6,False,Afternoon
TXN02667,2026-08-15,CUST0107,Household,397.58,True,Afternoon
TXN02668,2026-08-15,CUST0111,Snacks,111.84,True,Afternoon
TXN02669,2026-08-15,CUST0117,Groceries,83.58,False,Morning
TXN02670,2026-08-15,CUST0121,Beverages,104.71,True,Morning
TXN02671,2026-08-15,CUST0123,Beverages,65.58,False,Morning
TXN02672,2026-08-15,CUST0136,Snacks,50.5,True,Evening
TXN02673,2026-08-15,CUST0140,Dairy,137.5,False,Afternoon
TXN02674,2026-08-15,CUST0144,Beverages,67.8,True,Afternoon
TXN02675,2026-08-15,CUST0150,Dairy,74.22,True,Morning
TXN02676,2026-08-15,CUST0152,Household,60.13,True,Evening
TXN02677,2026-08-15,CUST0153,Groceries,147.07,True,Evening
TXN02678,2026-08-15,CUST0160,Groceries,338.58,False,Evening
TXN02679,2026-08-15,CUST0166,Household,172.52,True,Evening
TXN02680,2026-08-15,CUST0204,Snacks,88.6,False,Evening
TXN02681,2026-08-15,CUST0206,Groceries,207.83,False,Afternoon
TXN02682,2026-08-15,CUST0211,Groceries,181.05,True,Afternoon
TXN02683,2026-08-15,CUST0219,Groceries,190.08,False,Afternoon
TXN02684,2026-08-15,CUST0230,Household,282.76,True,Afternoon
TXN02685,2026-08-15,CUST0234,Dairy,112.8,True,Afternoon
TXN02686,2026-08-15,CUST0248,Dairy,169.04,False,Morning
TXN02687,2026-08-15,CUST0257,Dairy,111.12,False,Morning
TXN02688,2026-08-15,CUST0272,Beverages,98.4,False,Afternoon
TXN02689,2026-08-15,CUST0278,Dairy,46.23,False,Evening
TXN02690,2026-08-15,CUST0279,Dairy,28.3,False,Morning
TXN02691,2026-08-15,CUST0280,Beverages,128.14,True,Afternoon
TXN02692,2026-08-15,CUST0282,Household,331.33,True,Morning
TXN02693,2026-08-15,CUST0292,Snacks,60.95,True,Morning
TXN02694,2026-08-15,CUST0294,Snacks,24.49,False,Afternoon
TXN02695,2026-08-15,CUST0298,Household,348.75,False,Morning
TXN02696,2026-08-15,CUST0311,Dairy,77.94,False,Afternoon
TXN02697,2026-08-15,CUST0314,Dairy,175.91,False,Evening
TXN02698,2026-08-15,CUST0328,Beverages,191.42,True,Evening
TXN02699,2026-08-15,CUST0330,Household,42.65,True,Evening
TXN02700,2026-08-15,CUST0336,Beverages,160.75,True,Afternoon
TXN02701,2026-08-15,CUST0343,Groceries,118.0,False,Evening
TXN02702,2026-08-15,CUST0344,Snacks,74.58,False,Morning
TXN02703,2026-08-15,CUST0346,Groceries,186.91,True,Afternoon
TXN02704,2026-08-15,CUST0355,Groceries,257.49,False,Afternoon
TXN02705,2026-08-15,CUST0356,Household,145.52,True,Evening
TXN02706,2026-08-15,CUST0357,Groceries,85.61,True,Evening
TXN02707,2026-08-15,CUST0360,Household,163.52,False,Evening
TXN02708,2026-08-15,CUST0374,Groceries,150.21,True,Evening
TXN02709,2026-08-15,CUST0381,Beverages,184.0,True,Morning
TXN02710,2026-08-15,CUST0385,Beverages,194.33,False,Evening
TXN02711,2026-08-15,CUST0398,Dairy,84.21,True,Morning
TXN02712,2026-08-15,CUST0404,Snacks,19.65,True,Morning
TXN02713,2026-08-15,CUST0413,Beverages,52.08,True,Evening
TXN02714,2026-08-15,CUST0419,Snacks,75.41,False,Morning
TXN02715,2026-08-15,CUST0425,Beverages,193.82,True,Afternoon
TXN02716,2026-08-15,CUST0428,Household,341.66,False,Evening
TXN02717,2026-08-15,CUST0439,Snacks,111.05,False,Afternoon
TXN02718,2026-08-15,CUST0444,Dairy,75.33,True,Evening
TXN02719,2026-08-15,CUST0447,Snacks,83.58,False,Afternoon
TXN02720,2026-08-15,CUST0459,Snacks,35.74,True,Afternoon
TXN02721,2026-08-15,CUST0474,Dairy,118.14,False,Afternoon
TXN02722,2026-08-15,CUST0488,Groceries,169.87,False,Afternoon
TXN02723,2026-08-15,CUST0493,Household,286.97,False,Morning
TXN02724,2026-08-15,CUST0496,Snacks,77.36,False,Morning
TXN02725,2026-08-15,CUST0512,Dairy,83.36,False,Afternoon
TXN02726,2026-08-15,CUST0521,Beverages,164.51,False,Evening
TXN02727,2026-08-15,CUST0551,Dairy,42.92,False,Afternoon
TXN02728,2026-08-15,CUST0568,Snacks,33.48,False,Evening
TXN02729,2026-08-15,CUST0572,Groceries,267.76,True,Afternoon
TXN02730,2026-08-15,CUST0577,Dairy,129.43,False,Afternoon
TXN02731,2026-08-15,CUST0579,Snacks,104.64,True,Morning
TXN02732,2026-08-15,CUST0584,Household,236.44,False,Afternoon
TXN02733,2026-08-15,CUST0598,Dairy,87.7,True,Afternoon
TXN02734,2026-08-15,CUST0605,Household,88.19,True,Evening
TXN02735,2026-08-15,CUST0608,Groceries,78.91,False,Evening
TXN02736,2026-08-15,CUST0617,Beverages,192.3,False,Morning
TXN02737,2026-08-16,CUST0001,Snacks,114.36,True,Evening
TXN02738,2026-08-16,CUST0002,Beverages,133.61,False,Morning
TXN02739,2026-08-16,CUST0005,Snacks,39.42,True,Afternoon
TXN02740,2026-08-16,CUST0006,Household,315.16,True,Afternoon
TXN02741,2026-08-16,CUST0012,Dairy,136.68,True,Morning
TXN02742,2026-08-16,CUST0018,Household,347.58,True,Evening
TXN02743,2026-08-16,CUST0026,Snacks,58.01,True,Evening
TXN02744,2026-08-16,CUST0031,Beverages,140.0,False,Morning
TXN02745,2026-08-16,CUST0035,Groceries,182.04,False,Morning
TXN02746,2026-08-16,CUST0038,Beverages,123.42,False,Evening
TXN02747,2026-08-16,CUST0053,Groceries,324.1,True,Afternoon
TXN02748,2026-08-16,CUST0056,Dairy,115.98,True,Afternoon
TXN02749,2026-08-16,CUST0059,Beverages,61.25,True,Morning
TXN02750,2026-08-16,CUST0065,Beverages,107.8,False,Morning
TXN02751,2026-08-16,CUST0072,Snacks,80.91,False,Evening
TXN02752,2026-08-16,CUST0081,Dairy,134.33,True,Morning
TXN02753,2026-08-16,CUST0082,Beverages,44.65,True,Morning
TXN02754,2026-08-16,CUST0102,Snacks,51.4,False,Evening
TXN02755,2026-08-16,CUST0121,Beverages,164.23,True,Morning
TXN02756,2026-08-16,CUST0122,Snacks,41.14,False,Afternoon
TXN02757,2026-08-16,CUST0127,Dairy,22.6,False,Afternoon
TXN02758,2026-08-16,CUST0128,Snacks,70.57,False,Evening
TXN02759,2026-08-16,CUST0137,Household,284.38,True,Evening
TXN02760,2026-08-16,CUST0139,Household,69.86,True,Evening
TXN02761,2026-08-16,CUST0141,Groceries,84.51,False,Afternoon
TXN02762,2026-08-16,CUST0147,Groceries,349.0,True,Morning
TXN02763,2026-08-16,CUST0151,Beverages,127.58,False,Evening
TXN02764,2026-08-16,CUST0153,Household,178.54,True,Evening
TXN02765,2026-08-16,CUST0158,Dairy,147.73,True,Afternoon
TXN02766,2026-08-16,CUST0162,Beverages,38.91,True,Morning
TXN02767,2026-08-16,CUST0163,Snacks,79.94,True,Morning
TXN02768,2026-08-16,CUST0164,Snacks,26.17,False,Morning
TXN02769,2026-08-16,CUST0171,Beverages,111.89,True,Evening
TXN02770,2026-08-16,CUST0172,Beverages,164.73,False,Evening
TXN02771,2026-08-16,CUST0178,Dairy,59.97,False,Afternoon
TXN02772,2026-08-16,CUST0179,Snacks,19.09,False,Morning
TXN02773,2026-08-16,CUST0184,Snacks,23.28,False,Evening
TXN02774,2026-08-16,CUST0187,Snacks,25.74,False,Evening
TXN02775,2026-08-16,CUST0199,Dairy,98.05,True,Evening
TXN02776,2026-08-16,CUST0206,Dairy,95.78,False,Afternoon
TXN02777,2026-08-16,CUST0213,Dairy,147.88,False,Morning
TXN02778,2026-08-16,CUST0224,Groceries,299.66,True,Morning
TXN02779,2026-08-16,CUST0226,Dairy,80.84,False,Morning
TXN02780,2026-08-16,CUST0229,Snacks,97.74,True,Afternoon
TXN02781,2026-08-16,CUST0232,Groceries,47.6,True,Evening
TXN02782,2026-08-16,CUST0234,Beverages,124.38,True,Afternoon
